blz,city,ags,bank,pan
68452290,Görwihl,08337038,Sparkasse Hochrhein,56823
68452290,Herrischried,08337049,Sparkasse Hochrhein,56823
68452290,Hohentengen am Hochrhein,08337053,Sparkasse Hochrhein,56823
68452290,Jestetten,08337060,Sparkasse Hochrhein,56823
68452290,Klettgau,08337062,Sparkasse Hochrhein,56823
68452290,Küssaberg,08337125,Sparkasse Hochrhein,56823
68452290,Lauchringen,08337065,Sparkasse Hochrhein,56823
68452290,Laufenburg (Baden),08337066,Sparkasse Hochrhein,56823
68452290,Murg,08337076,Sparkasse Hochrhein,56823
68452290,Rickenbach,08337090,Sparkasse Hochrhein,56823
68452290,Wehr,,Sparkasse Hochrhein,56823
68452290,Wutöschingen,08337123,Sparkasse Hochrhein,56823
68462427,Wutöschingen,08337123,Volksbank Klettgau-Wutöschingen,66181
68462427,Klettgau,08337062,Volksbank Klettgau-Wutöschingen,66181
68462427,Weilheim,08337118,Volksbank Klettgau-Wutöschingen,66181
68462427,Wutöschingen,08337123,Volksbank Klettgau-Wutöschingen (Gf P2),76181
68490000,Bad Säckingen,08337096,Volksbank Rhein-Wehra -alt-,96013
68490000,Bad Säckingen,08337096,Volksbank Rhein-Wehra (Gf P2),86013
68490000,Bernau im Schwarzwald,08337013,Volksbank Rhein-Wehra,96013
68490000,Dogern,08337032,Volksbank Rhein-Wehra,96013
68490000,Görwihl,08337038,Volksbank Rhein-Wehra,96013
68490000,Laufenburg (Baden),08337066,Volksbank Rhein-Wehra,96013
68490000,Murg,08337076,Volksbank Rhein-Wehra,96013
68490000,Rheinfelden (Baden),08336069,Volksbank Rhein-Wehra,96013
68490000,Rickenbach,08337090,Volksbank Rhein-Wehra,96013
68490000,Todtmoos,08337108,Volksbank Rhein-Wehra,96013
68490000,Wehr,,Volksbank Rhein-Wehra,96013
68492200,Waldshut-Tiengen,08337126,Volksbank Hochrhein,96169
68492200,Waldshut-Tiengen,08337126,Volksbank Hochrhein (Gf P2),86169
69020190,Konstanz,08335043,UniCredit Bank - HypoVereinsbank,22045
69040045,Konstanz,08335043,Commerzbank,24693
69050001,Konstanz,08335043,Sparkasse Bodensee,56900
69050001,Eriskirch,08435013,Sparkasse Bodensee,56900
69050001,Friedrichshafen,08435016,Sparkasse Bodensee,56900
69050001,Kressbronn am Bodensee,08435029,Sparkasse Bodensee,56900
69050001,Langenargen,08435030,Sparkasse Bodensee,56900
69050001,Markdorf,08435034,Sparkasse Bodensee,56900
69050001,Meckenbeuren,08435035,Sparkasse Bodensee,56900
69050001,Meersburg,08435036,Sparkasse Bodensee,56900
69050001,Neukirch,,Sparkasse Bodensee,56900
69050001,Oberteuringen,08435045,Sparkasse Bodensee,56900
69050001,Owingen,08435047,Sparkasse Bodensee,56900
69050001,Tettnang,08435057,Sparkasse Bodensee,56900
69050001,Überlingen,08435059,Sparkasse Bodensee,56900
69051410,Reichenau,08335066,Bezirkssparkasse Reichenau,56902
68270024,Lahr,,Deutsche Bank,21133
68270033,Lahr,,Deutsche Bank,27133
68290000,Lahr,,Volksbank Lahr,96011
68290000,Lahr,,Volksbank Lahr (Gf P2),86011
68340058,Lörrach,08336050,Commerzbank,24682
68340058,Rheinfelden (Baden),08336069,Commerzbank,24682
68340058,Waldshut-Tiengen,08337126,Commerzbank,24682
68340058,Weil am Rhein,08336091,Commerzbank,24682
68350048,Lörrach,08336050,Sparkasse Lörrach-Rheinfelden,56816
68350048,Grenzach-Wyhlen,08336105,Sparkasse Lörrach-Rheinfelden,56816
68350048,Kandern,08336045,Sparkasse Lörrach-Rheinfelden,56816
68350048,Rheinfelden (Baden),08336069,Sparkasse Lörrach-Rheinfelden,56816
68350048,Schwörstadt,08336082,Sparkasse Lörrach-Rheinfelden,56816
68350048,Steinen,,Sparkasse Lörrach-Rheinfelden,56816
68351557,Schopfheim,08336081,Sparkasse Wiesental,56817
68351557,Kleines Wiesental,08336107,Sparkasse Wiesental,56817
68351557,Maulburg,08336057,Sparkasse Wiesental,56817
68351557,Schönau im Schwarzwald,08336079,Sparkasse Wiesental,56817
68351557,Todtnau,08336087,Sparkasse Wiesental,56817
68351557,Zell im Wiesental,08336103,Sparkasse Wiesental,56817
68351865,Weil am Rhein,08336091,Sparkasse Markgräflerland,56818
68370024,Lörrach,08336050,Deutsche Bank,21134
68370024,Bad Säckingen,08337096,Deutsche Bank,21134
68370024,Grenzach-Wyhlen,08336105,Deutsche Bank,21134
68370024,Rheinfelden (Baden),08336069,Deutsche Bank,21134
68370024,Schopfheim,08336081,Deutsche Bank,21134
68370024,Waldshut-Tiengen,08337126,Deutsche Bank,21134
68370024,Wehr,,Deutsche Bank,21134
68370024,Weil am Rhein,08336091,Deutsche Bank,21134
68370034,Lörrach,08336050,Deutsche Bank,27134
68370034,Bad Säckingen,08337096,Deutsche Bank,27134
68370034,Grenzach-Wyhlen,08336105,Deutsche Bank,27134
68370034,Rheinfelden (Baden),08336069,Deutsche Bank,27134
68370034,Schopfheim,08336081,Deutsche Bank,27134
68370034,Waldshut-Tiengen,08337126,Deutsche Bank,27134
68370034,Wehr,,Deutsche Bank,27134
68370034,Weil am Rhein,08336091,Deutsche Bank,27134
68390000,Lörrach,08336050,Volksbank Dreiländereck,96012
68390000,Binzen,08336008,Volksbank Dreiländereck,96012
68390000,Efringen-Kirchen,08336014,Volksbank Dreiländereck,96012
68390000,Grenzach-Wyhlen,08336105,Volksbank Dreiländereck,96012
68390000,Kandern,08336045,Volksbank Dreiländereck,96012
68390000,Lörrach,08336050,Volksbank Dreiländereck (Gf P2),86012
68390000,Maulburg,08336057,Volksbank Dreiländereck,96012
68390000,Schliengen,08336078,Volksbank Dreiländereck,96012
68390000,Schopfheim,08336081,Volksbank Dreiländereck,96012
68390000,Steinen,,Volksbank Dreiländereck,96012
68390000,Weil am Rhein,08336091,Volksbank Dreiländereck,96012
68390000,Zell im Wiesental,08336103,Volksbank Dreiländereck,96012
68391500,Schopfheim,08336081,VR Bank -alt-,96129
68080030,Bad Krozingen,08315006,Commerzbank vormals Dresdner Bank,28680
68080030,Bad Säckingen,08337096,Commerzbank vormals Dresdner Bank,28680
68080030,Kehl,08317057,Commerzbank vormals Dresdner Bank,28680
68080030,Lörrach,08336050,Commerzbank vormals Dresdner Bank,28680
68080030,Offenburg,08317096,Commerzbank vormals Dresdner Bank,28680
68080030,Rheinfelden (Baden),08336069,Commerzbank vormals Dresdner Bank,28680
68080030,Weil am Rhein,08336091,Commerzbank vormals Dresdner Bank,28680
68080031,Freiburg im Breisgau,08311000,Commerzbank vormals Dresdner Bank Zw Münsterstraße,
68080085,Freiburg im Breisgau,08311000,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",
68080086,Freiburg im Breisgau,08311000,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",
68090000,Freiburg im Breisgau,08311000,Volksbank Freiburg,96010
68090000,Endingen am Kaiserstuhl,,Volksbank Freiburg,96010
68090000,Freiburg im Breisgau,08311000,Volksbank Freiburg (Gf P2),86010
68090000,Gundelfingen,08315047,Volksbank Freiburg Zw Gundelfingen,96010
68090000,Hinterzarten,08315052,Volksbank Freiburg,96010
68090000,Kirchzarten,08315064,Volksbank Kirchzarten Zndl d VB Freiburg,96010
68090000,Lenzkirch,08315068,Volksbank Freiburg,96010
68090000,March,08315132,Volksbank Freiburg Zw March-Hugstetten,96010
68090000,Merzhausen,08315073,Volksbank Freiburg Zw Merzhausen,96010
68090000,Sasbach am Kaiserstuhl,08316038,Volksbank Freiburg,96010
68090000,Schallstadt,08315098,Volksbank Freiburg,96010
68090000,Schönau im Schwarzwald,08336079,Volksbank Schönau Zndl d Volksbank Freiburg,96010
68090000,St. Märgen,08315094,Volksbank Freiburg Zw Märgen,96010
68090000,St. Peter,08315095,Volksbank Freiburg Zw St. Peter,96010
68090000,Stegen,08315109,Volksbank Freiburg Zw Stegen,96010
68090000,Titisee-Neustadt,08315113,Volksbank Freiburg,96010
68090000,Todtnau,08336087,Volksbank Todtnau Zndl d Volksbank Freiburg,96010
68090000,Umkirch,08315115,Volksbank Freiburg Zw Umkirch,96010
68090900,Freiburg im Breisgau,08311000,PSD Bank RheinNeckarSaar,96057
68091900,Müllheim im Markgräflerland,08315074,Volksbank Müllheim -alt-,96158
68091900,Müllheim im Markgräflerland,08315074,Volksbank Müllheim (Gf P2),86158
68092000,Emmendingen,08316011,Volksbank Breisgau Nord,96160
68092000,Bötzingen,08315013,Volksbank Breisgau Nord,96160
68092000,Denzlingen,08316009,Volksbank Breisgau Nord,96160
68092000,Elzach,08316010,Volksbank Breisgau Nord,96160
68092000,Emmendingen,08316011,Volksbank Breisgau Nord (Gf P2),86160
68092000,Freiamt,08316054,Volksbank Breisgau Nord,96160
68092000,Kenzingen,08316020,Volksbank Breisgau Nord,96160
68092000,Malterdingen,08316024,Volksbank Breisgau Nord,96160
68092000,Simonswald,08316042,Volksbank Breisgau Nord,96160
68092000,Teningen,08316043,Volksbank Breisgau Nord,96160
68092000,Waldkirch,08316056,Volksbank Breisgau Nord,96160
68092300,Staufen im Breisgau,08315108,Volksbank Staufen,96175
68092300,Bad Krozingen,08315006,Volksbank Bad Krozingen Zw d VB Staufen,96175
68092300,Ballrechten-Dottingen,08315008,Volksbank Staufen Zw Ballrechten-Dottingen,96175
68092300,Ehrenkirchen,08315131,Volksbank Staufen Zw Ehrenkirchen,96175
68092300,Heitersheim,08315050,Volksbank Heitersheim Zw d VB Staufen,96175
68092300,Münstertal,08315130,Volksbank Münstertal Zw d VB Staufen,96175
68092300,Staufen im Breisgau,08315108,Volksbank Staufen (Gf P2),86175
68092300,Sulzburg,08315111,Volksbank Staufen Zw Sulzburg,96175
68052328,Staufen im Breisgau,08315108,Sparkasse Staufen-Breisach,56810
68052328,Bad Krozingen,08315006,Sparkasse Staufen-Breisach,56810
68052328,Breisach am Rhein,08315015,Sparkasse Staufen-Breisach,56810
68052328,Ehrenkirchen,08315131,Sparkasse Staufen-Breisach,56810
68052328,Heitersheim,08315050,Sparkasse Staufen-Breisach,56810
68052328,Ihringen,08315059,Sparkasse Staufen-Breisach,56810
68052328,Schallstadt,08315098,Sparkasse Staufen-Breisach,56810
68052863,Todtnau,08336087,Sparkasse Schönau-Todtnau -alt-,56813
68052863,Schönau im Schwarzwald,08336079,Sparkasse Schönau-Todtnau,56813
68061505,Eschbach,,Volksbank Breisgau-Markgräflerland,66097
68061505,Bad Krozingen,08315006,Volksbank Breisgau-Markgräflerland,66097
68061505,Badenweiler,08315007,Volksbank Breisgau-Markgräflerland,66097
68061505,Breisach am Rhein,08315015,Volksbank Breisgau-Markgräflerland,66097
68061505,Buggingen,08315022,Volksbank Breisgau-Markgräflerland,66097
68061505,Ehrenkirchen,08315131,Volksbank Breisgau-Markgräflerland,66097
68061505,Eschbach,,Volksbank Breisgau-Markgräflerland (Gf P2),76097
68061505,Freiburg im Breisgau,08311000,Volksbank Breisgau-Markgräflerland,66097
68061505,Heitersheim,08315050,Volksbank Breisgau-Markgräflerland,66097
68061505,Ihringen,08315059,Volksbank Breisgau-Markgräflerland,66097
68061505,Müllheim im Markgräflerland,08315074,Volksbank Breisgau-Markgräflerland,66097
68061505,Neuenburg am Rhein,08315076,Volksbank Breisgau-Markgräflerland,66097
68061505,Schliengen,08336078,Volksbank Breisgau-Markgräflerland,66097
68062105,Denzlingen,08316009,Raiffeisenbank Denzlingen-Sexau,66146
68062105,Denzlingen,08316009,Raiffeisenbank Denzlingen-Sexau (Gf P2),76146
68062105,Sexau,08316039,Raiffeisenbank Denzlingen-Sexau,66146
68062730,Wyhl am Kaiserstuhl,,Raiffeisenbank Wyhl,66692
68062730,Wyhl am Kaiserstuhl,,Raiffeisenbank Wyhl (Gf P2),76692
68063479,Vogtsburg im Kaiserstuhl,08315133,Raiffeisenbank Kaiserstuhl,66241
68063479,Sasbach am Kaiserstuhl,08316038,Raiffeisenbank Kaiserstuhl Vogtsburg Zw,66241
68063479,Vogtsburg im Kaiserstuhl,08315133,Raiffeisenbank Kaiserstuhl (Gf P2),76241
68064222,Gundelfingen,08315047,Raiffeisenbank im Breisgau,66250
68064222,Endingen am Kaiserstuhl,,Raiffeisenbank im Breisgau,66250
68064222,Glottertal,08315041,Raiffeisenbank im Breisgau,66250
68064222,Gundelfingen,08315047,Raiffeisenbank im Breisgau (Gf P2),76250
68064222,March,08315132,Raiffeisenbank im Breisgau,66250
68064222,Reute,08316036,Raiffeisenbank im Breisgau,66250
68064222,Sasbach am Kaiserstuhl,08316038,Raiffeisenbank im Breisgau,66250
68070024,Freiburg im Breisgau,08311000,Deutsche Bank,21130
68070024,Emmendingen,08316011,Deutsche Bank,21130
68070024,Müllheim im Markgräflerland,08315074,Deutsche Bank,21130
68070024,Titisee-Neustadt,08315113,Deutsche Bank,21130
68070024,Waldkirch,08316056,Deutsche Bank,21130
68070030,Freiburg im Breisgau,08311000,Deutsche Bank,27130
68070030,Emmendingen,08316011,Deutsche Bank,27130
68070030,Müllheim im Markgräflerland,08315074,Deutsche Bank,27130
68070030,Titisee-Neustadt,08315113,Deutsche Bank,27130
68070030,Waldkirch,08316056,Deutsche Bank,27130
68070212,Freiburg im Breisgau,08311000,Postbank/DSL Ndl der Deutsche Bank,27212
68070224,Freiburg im Breisgau,08311000,Postbank/DSL Ndl der Deutsche Bank,21212
68080030,Freiburg im Breisgau,08311000,Commerzbank vormals Dresdner Bank,28680
67450048,Ravenstein,08225114,Sparkasse Neckartal-Odenwald,56716
67450048,Seckach,08225091,Sparkasse Neckartal-Odenwald,56716
67450048,Waldbrunn,,Sparkasse Neckartal-Odenwald,56716
67450048,Walldürn,08225109,Sparkasse Neckartal-Odenwald,56716
67460041,Mosbach,08225058,Volksbank Mosbach -alt-,66005
67460041,Mosbach,08225058,Volksbank Mosbach (Gf P2),76005
67461424,Buchen (Odenwald),08225014,Volksbank Franken,66089
67461424,Adelsheim,08225001,Volksbank Franken Zw,66089
67461424,Buchen (Odenwald),08225014,Volksbank Franken (Gf P2),76089
67461424,Hardheim,08225032,Volksbank Franken,66089
67461424,Höpfingen,08225039,Volksbank Franken,66089
67461424,Mudau,08225060,Volksbank Franken,66089
67461424,Osterburken,08225075,Volksbank Franken Zw,66089
67461424,Walldürn,08225109,Volksbank Franken,66089
67461733,Rosenberg,,Volksbank Kirnau-Krautheim,66115
67461733,Rosenberg,,Volksbank Kirnau-Krautheim (Gf P2),76115
67462368,Limbach,,Volksbank Limbach,66172
67462368,Limbach,,Volksbank Limbach (Gf P2),76172
68000000,Freiburg im Breisgau,08311000,Bundesbank,20680
68020186,Freiburg im Breisgau,08311000,UniCredit Bank - HypoVereinsbank,22121
68020186,Offenburg,08317096,UniCredit Bank - HypoVereinsbank,22121
68030000,Freiburg im Breisgau,08311000,Bankhaus E. Mayer,99031
68030000,Freiburg im Breisgau,08311000,Bankhaus E. Mayer (GF P2),89031
68040007,Freiburg im Breisgau,08311000,Commerzbank,24680
68040007,Bad Krozingen,08315006,Commerzbank,24680
68040007,Bad Säckingen,08337096,Commerzbank,24680
68040007,Emmendingen,08316011,Commerzbank,24680
68040007,Kehl,08317057,Commerzbank,24680
68040007,Lahr,,Commerzbank,24680
68050101,Freiburg im Breisgau,08311000,Sparkasse Freiburg-Nördlicher Breisgau,56801
68050101,Elzach,08316010,Sparkasse Freiburg-Nördlicher Breisgau,56801
68050101,Emmendingen,08316011,Sparkasse Freiburg-Nördlicher Breisgau,56801
68050101,Kenzingen,08316020,Sparkasse Freiburg-Nördlicher Breisgau,56801
68050101,Waldkirch,08316056,Sparkasse Freiburg-Nördlicher Breisgau,56801
68051004,Titisee-Neustadt,08315113,Sparkasse Hochschwarzwald,56802
68051004,Kirchzarten,08315064,Sparkasse Hochschwarzwald,56802
68051004,Lenzkirch,08315068,Sparkasse Hochschwarzwald,56802
68051004,Löffingen,08315070,Sparkasse Hochschwarzwald,56802
68051207,Bonndorf im Schwarzwald,08337022,Sparkasse Bonndorf-Stühlingen,56803
68051207,Eggingen,08337124,Sparkasse Bonndorf-Stühlingen,56803
68051207,Grafenhausen,08337039,Sparkasse Bonndorf-Stühlingen,56803
68051207,Stühlingen,08337106,Sparkasse Bonndorf-Stühlingen,56803
68051207,Wutach,08337127,Sparkasse Bonndorf-Stühlingen,56803
68051207,Ühlingen-Birkendorf,08337128,Sparkasse Bonndorf-Stühlingen,56803
68052230,St. Blasien,08337097,Sparkasse St. Blasien,56809
68052230,Bernau im Schwarzwald,08337013,Sparkasse St. Blasien,56809
68052230,Dachsberg (Südschwarzwald),08337027,Sparkasse St. Blasien,56809
68052230,Häusern,08337045,Sparkasse St. Blasien,56809
68052230,Höchenschwand,08337051,Sparkasse St. Blasien,56809
68052230,Schluchsee,08315102,Sparkasse St. Blasien,56809
67292200,Wiesloch,08226098,Volksbank Kraichgau (Gf P2),86167
67352565,Tauberbischofsheim,08128115,Sparkasse Tauberfranken,56714
67352565,Assamstadt,08128006,Sparkasse Tauberfranken,56714
67352565,Bad Mergentheim,08128007,Sparkasse Tauberfranken,56714
67352565,Boxberg,,Sparkasse Tauberfranken,56714
67352565,Creglingen,08128020,Sparkasse Tauberfranken,56714
67352565,Freudenberg,,Sparkasse Tauberfranken,56714
67352565,Großrinderfeld,08128045,Sparkasse Tauberfranken,56714
67352565,Grünsfeld,08128047,Sparkasse Tauberfranken,56714
67352565,Hardheim,08225032,Sparkasse Tauberfranken,56714
67352565,Höpfingen,08225039,Sparkasse Tauberfranken,56714
67352565,Igersheim,08128058,Sparkasse Tauberfranken,56714
67352565,Külsheim,08128064,Sparkasse Tauberfranken,56714
67352565,Königheim,08128061,Sparkasse Tauberfranken,56714
67352565,Lauda-Königshofen,08128139,Sparkasse Tauberfranken,56714
67352565,Niederstetten,08128082,Sparkasse Tauberfranken,56714
67352565,Weikersheim,08128126,Sparkasse Tauberfranken,56714
67352565,Werbach,08128128,Sparkasse Tauberfranken,56714
67352565,Wertheim,08128131,Sparkasse Tauberfranken,56714
67352565,Wittighausen,08128137,Sparkasse Tauberfranken,56714
67390000,Wertheim,08128131,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Bad Mergentheim,08128007,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Boxberg,,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Creglingen,08128020,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Großrinderfeld,08128045,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Grünsfeld,08128047,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Igersheim,08128058,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Kreuzwertheim,09677151,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Külsheim,08128064,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Königheim,08128061,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Lauda-Königshofen,08128139,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Niederstetten,08128082,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Tauberbischofsheim,08128115,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Weikersheim,08128126,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Werbach,08128128,Ihre Volksbank Neckar Odenwald Main Tauber,96009
67390000,Wertheim,08128131,Ihre Volksbank Neckar Odenwald Main Tauber (Gf P2),86009
67450048,Mosbach,08225058,Sparkasse Neckartal-Odenwald,56716
67450048,Adelsheim,08225001,Sparkasse Neckartal-Odenwald,56716
67450048,Aglasterhausen,08225002,Sparkasse Neckartal-Odenwald,56716
67450048,Billigheim,08225009,Sparkasse Neckartal-Odenwald,56716
67450048,Buchen (Odenwald),08225014,Sparkasse Neckartal-Odenwald,56716
67450048,Eberbach,08226013,Sparkasse Neckartal-Odenwald,56716
67450048,Elztal,08225117,Sparkasse Neckartal-Odenwald,56716
67450048,Fahrenbach,08225024,Sparkasse Neckartal-Odenwald,56716
67450048,Haßmersheim,08225033,Sparkasse Neckartal-Odenwald,56716
67450048,Krautheim,08126045,Sparkasse Neckartal-Odenwald,56716
67450048,Limbach,,Sparkasse Neckartal-Odenwald,56716
67450048,Mudau,08225060,Sparkasse Neckartal-Odenwald,56716
67450048,Obrigheim,08225074,Sparkasse Neckartal-Odenwald,56716
67450048,Osterburken,08225075,Sparkasse Neckartal-Odenwald,56716
67262550,St. Leon-Rot,08226103,Volksbank Rot (Gf P2),76194
67270003,Heidelberg,08221000,Deutsche Bank,27189
67270003,Mosbach,08225058,Deutsche Bank,27189
67270003,Wiesloch,08226098,Deutsche Bank,27189
67270024,Heidelberg,08221000,Deutsche Bank,21189
67270024,Mosbach,08225058,Deutsche Bank,21189
67270024,Wiesloch,08226098,Deutsche Bank,21189
67280051,Heidelberg,08221000,Commerzbank vormals Dresdner Bank,28672
67280051,Eppelheim,08226018,Commerzbank vormals Dresdner Bank,28672
67290000,Heidelberg,08221000,Heidelberger Volksbank -alt-,96008
67290000,Dossenheim,08226012,Heidelberger Volksbank,96008
67290000,Eppelheim,08226018,Heidelberger Volksbank,96008
67290000,Heidelberg,08221000,Heidelberger Volksbank (Gf P2),86008
