ags,city,county,state_code,label
16073067,Probstzella,Landkreis Saalfeld-Rudolstadt,DE-TH,SLF
16073067,Probstzella,Landkreis Saalfeld-Rudolstadt,DE-TH,RU
13073068,Prohn,Landkreis Vorpommern-Rügen,DE-MV,VR
13073068,Prohn,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073068,Prohn,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073068,Prohn,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073068,Prohn,Landkreis Vorpommern-Rügen,DE-MV,RÜG
07232295,Pronsfeld,Eifelkreis Bitburg-Prüm,DE-RP,BIT
07232295,Pronsfeld,Eifelkreis Bitburg-Prüm,DE-RP,PRÜ
01060067,Pronstorf,Kreis Segeberg,DE-SH,SE
09679174,Prosselsheim,Landkreis Würzburg,DE-BY,WÜ
09679174,Prosselsheim,Landkreis Würzburg,DE-BY,OCH
12064393,Prötzel,Landkreis Märkisch-Oderland,DE-BB,MOL
12064393,Prötzel,Landkreis Märkisch-Oderland,DE-BB,FRW
12064393,Prötzel,Landkreis Märkisch-Oderland,DE-BB,SEE
12064393,Prötzel,Landkreis Märkisch-Oderland,DE-BB,SRB
13073069,Pruchten,Landkreis Vorpommern-Rügen,DE-MV,VR
13073069,Pruchten,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073069,Pruchten,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073069,Pruchten,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073069,Pruchten,Landkreis Vorpommern-Rügen,DE-MV,RÜG
07232296,Prüm,Eifelkreis Bitburg-Prüm,DE-RP,BIT
07232296,Prüm,Eifelkreis Bitburg-Prüm,DE-RP,PRÜ
07232108,Prümzurlay,Eifelkreis Bitburg-Prüm,DE-RP,BIT
09187163,Prutting,Landkreis Rosenheim,DE-BY,RO
09187163,Prutting,Landkreis Rosenheim,DE-BY,AIB
09187163,Prutting,Landkreis Rosenheim,DE-BY,WS
09374150,Püchersreuth,Landkreis Neustadt an der Waldnaab,DE-BY,NEW
09374150,Püchersreuth,Landkreis Neustadt an der Waldnaab,DE-BY,ESB
09374150,Püchersreuth,Landkreis Neustadt an der Waldnaab,DE-BY,VOH
09179145,Puchheim,Landkreis Fürstenfeldbruck,DE-BY,FFB
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075111,Pudagla,Landkreis Vorpommern-Greifswald,DE-MV,WLG
07138057,Puderbach,Landkreis Neuwied,DE-RP,NR
05362036,Pulheim,Rhein-Erft-Kreis,DE-NW,BM
09377148,Pullenreuth,Landkreis Tirschenreuth,DE-BY,TIR
09377148,Pullenreuth,Landkreis Tirschenreuth,DE-BY,KEM
01061087,Puls,Kreis Steinburg,DE-SH,IZ
14625450,Pulsnitz,Landkreis Bautzen,DE-SN,BZ
07135073,Pünderich,Landkreis Cochem-Zell,DE-RP,COC
09181141,Pürgen,Landkreis Landsberg am Lech,DE-BY,LL
09573124,Puschendorf,Landkreis Fürth,DE-BY,FÜ
13073070,Putbus,Landkreis Vorpommern-Rügen,DE-MV,VR
13073070,Putbus,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073070,Putbus,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073070,Putbus,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073070,Putbus,Landkreis Vorpommern-Rügen,DE-MV,RÜG
13073071,Putgarten,Landkreis Vorpommern-Rügen,DE-MV,VR
13073071,Putgarten,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073071,Putgarten,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073071,Putgarten,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073071,Putgarten,Landkreis Vorpommern-Rügen,DE-MV,RÜG
12070325,Putlitz,Landkreis Prignitz,DE-BB,PR
10041515,Püttlingen,Regionalverband Saarbrücken,DE-SL,SB
09184140,Putzbrunn,Landkreis München,DE-BY,M
09184140,Putzbrunn,Landkreis München,DE-BY,MU
09373156,Pyrbaum,Landkreis Neumarkt in der Oberpfalz,DE-BY,NM
09373156,Pyrbaum,Landkreis Neumarkt in der Oberpfalz,DE-BY,PAR
03459030,Quakenbrück,Landkreis Osnabrück,DE-NI,OS
03459030,Quakenbrück,Landkreis Osnabrück,DE-NI,BSB
03459030,Quakenbrück,Landkreis Osnabrück,DE-NI,MEL
03459030,Quakenbrück,Landkreis Osnabrück,DE-NI,WTL
01058130,Quarnbek,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058130,Quarnbek,Kreis Rendsburg-Eckernförde,DE-SH,ECK
01061088,Quarnstedt,Kreis Steinburg,DE-SH,IZ
16075087,Quaschwitz,Saale-Orla-Kreis,DE-TH,SOK
16075087,Quaschwitz,Saale-Orla-Kreis,DE-TH,LBS
16075087,Quaschwitz,Saale-Orla-Kreis,DE-TH,PN
16075087,Quaschwitz,Saale-Orla-Kreis,DE-TH,SCZ
15085235,Quedlinburg,Landkreis Harz,DE-ST,HZ
15085235,Quedlinburg,Landkreis Harz,DE-ST,HBS
15085235,Quedlinburg,Landkreis Harz,DE-ST,QLB
15085235,Quedlinburg,Landkreis Harz,DE-ST,WR
07335037,Queidersbach,Landkreis Kaiserslautern,DE-RP,KL
03456018,Quendorf,Landkreis Grafschaft Bentheim,DE-NI,NOH
03154016,Querenhorst,Landkreis Helmstedt,DE-NI,HE
15088305,Querfurt,Saalekreis,DE-ST,SK
15088305,Querfurt,Saalekreis,DE-ST,MER
15088305,Querfurt,Saalekreis,DE-ST,MQ
15088305,Querfurt,Saalekreis,DE-ST,QFT
03251029,Quernheim,Landkreis Diepholz,DE-NI,DH
01056041,Quickborn,Kreis Pinneberg,DE-SH,PI
01051089,Quickborn,Kreis Dithmarschen,DE-SH,HEI
01051089,Quickborn,Kreis Dithmarschen,DE-SH,MED
07131066,Quiddelbach,Landkreis Ahrweiler,DE-RP,AW
10041516,Quierschied,Regionalverband Saarbrücken,DE-SL,SB
07143061,Quirnbach,Westerwaldkreis,DE-RP,WW
07332042,Quirnheim,Landkreis Bad Dürkheim,DE-RP,DÜW
01056042,Raa-Besenbek,Kreis Pinneberg,DE-SH,PI
01059154,Rabel,Kreis Schleswig-Flensburg,DE-SH,SL
06531015,Rabenau,Landkreis Gießen,DE-HE,GI
14628300,Rabenau,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,PIR
14628300,Rabenau,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,DW
14628300,Rabenau,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,FTL
14628300,Rabenau,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,SEB
01059155,Rabenholz,Kreis Schleswig-Flensburg,DE-SH,SL
01059068,Rabenkirchen-Faulück,Kreis Schleswig-Flensburg,DE-SH,SL
13076117,Raben Steinfeld,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076117,Raben Steinfeld,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076117,Raben Steinfeld,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076117,Raben Steinfeld,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076117,Raben Steinfeld,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076117,Raben Steinfeld,Landkreis Ludwigslust-Parchim,DE-MV,STB
03154017,Räbke,Landkreis Helmstedt,DE-NI,HE
07132092,Racksen,Landkreis Altenkirchen,DE-RP,AK
14730250,Rackwitz,Landkreis Nordsachsen,DE-SN,TDO
14730250,Rackwitz,Landkreis Nordsachsen,DE-SN,DZ
14730250,Rackwitz,Landkreis Nordsachsen,DE-SN,EB
14730250,Rackwitz,Landkreis Nordsachsen,DE-SN,OZ
14730250,Rackwitz,Landkreis Nordsachsen,DE-SN,TG
14730250,Rackwitz,Landkreis Nordsachsen,DE-SN,TO
03355028,Radbruch,Landkreis Lüneburg,DE-NI,LG
03256024,Raddestorf,Landkreis Nienburg/Weser,DE-NI,NI
01061089,Rade,Kreis Steinburg,DE-SH,IZ
01058132,Rade,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058132,Rade,Kreis Rendsburg-Eckernförde,DE-SH,ECK
14625480,Radeberg,Landkreis Bautzen,DE-SN,BZ
14627210,Radebeul,Landkreis Meißen,DE-SN,MEI
14627210,Radebeul,Landkreis Meißen,DE-SN,GRH
14627210,Radebeul,Landkreis Meißen,DE-SN,RG
14627210,Radebeul,Landkreis Meißen,DE-SN,RIE
01058131,Rade b. Hohenwestedt,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058131,Rade b. Hohenwestedt,Kreis Rendsburg-Eckernförde,DE-SH,ECK
14627220,Radeburg,Landkreis Meißen,DE-SN,MEI
14627220,Radeburg,Landkreis Meißen,DE-SN,GRH
14627220,Radeburg,Landkreis Meißen,DE-SN,RG
14627220,Radeburg,Landkreis Meißen,DE-SN,RIE
05374036,Radevormwald,Oberbergischer Kreis,DE-NW,GM
08335063,Radolfzell am Bodensee,Landkreis Konstanz,DE-BW,KN
08335063,Radolfzell am Bodensee,Landkreis Konstanz,DE-BW,STO
05554040,Raesfeld,Kreis Borken,DE-NW,BOR
12067397,Ragow-Merz,Landkreis Oder-Spree,DE-BB,LOS
12067397,Ragow-Merz,Landkreis Oder-Spree,DE-BB,BSK
12067397,Ragow-Merz,Landkreis Oder-Spree,DE-BB,EH
12067397,Ragow-Merz,Landkreis Oder-Spree,DE-BB,FW
15082301,Raguhn-Jeßnitz,Landkreis Anhalt-Bitterfeld,DE-ST,ABI
05770040,Rahden,Kreis Minden-Lübbecke,DE-NW,MI
05770040,Rahden,Kreis Minden-Lübbecke,DE-NW,LK
09278177,Rain,Landkreis Straubing-Bogen,DE-BY,SR
09278177,Rain,Landkreis Straubing-Bogen,DE-BY,BOG
09278177,Rain,Landkreis Straubing-Bogen,DE-BY,MAL
09779201,Rain,Landkreis Donau-Ries,DE-BY,DON
08136089,Rainau,Ostalbkreis,DE-BW,AA
08136089,Rainau,Ostalbkreis,DE-BW,GD
09190144,Raisting,Landkreis Weilheim-Schongau,DE-BY,WM
09190144,Raisting,Landkreis Weilheim-Schongau,DE-BY,SOG
09577163,Raitenbuch,Landkreis Weißenburg-Gunzenhausen,DE-BY,WUG
09577163,Raitenbuch,Landkreis Weißenburg-Gunzenhausen,DE-BY,GUN
07235111,Ralingen,Landkreis Trier-Saarburg,DE-RP,TR
07235111,Ralingen,Landkreis Trier-Saarburg,DE-RP,SAB
13073072,Ralswiek,Landkreis Vorpommern-Rügen,DE-MV,VR
13073072,Ralswiek,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073072,Ralswiek,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073072,Ralswiek,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073072,Ralswiek,Landkreis Vorpommern-Rügen,DE-MV,RÜG
07337064,Ramberg,Landkreis Südliche Weinstraße,DE-RP,SÜW
13073073,Rambin,Landkreis Vorpommern-Rügen,DE-MV,VR
13073073,Rambin,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073073,Rambin,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073073,Rambin,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073073,Rambin,Landkreis Vorpommern-Rügen,DE-MV,RÜG
09187164,Ramerberg,Landkreis Rosenheim,DE-BY,RO
09187164,Ramerberg,Landkreis Rosenheim,DE-BY,AIB
09187164,Ramerberg,Landkreis Rosenheim,DE-BY,WS
01051090,Ramhusen,Kreis Dithmarschen,DE-SH,HEI
01051090,Ramhusen,Kreis Dithmarschen,DE-SH,MED
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075113,Ramin,Landkreis Vorpommern-Greifswald,DE-MV,WLG
07336079,Rammelsbach,Landkreis Kusel,DE-RP,KUS
14625510,Rammenau,Landkreis Bautzen,DE-SN,BZ
08425097,Rammingen,Alb-Donau-Kreis,DE-BW,UL
09778209,Rammingen,Landkreis Unterallgäu,DE-BY,MN
07333060,Ramsen,Donnersbergkreis,DE-RP,KIB
01054105,Ramstedt,Kreis Nordfriesland,DE-SH,NF
07335038,Ramstein-Miesenbach,Landkreis Kaiserslautern,DE-RP,KL
09672142,Ramsthal,Landkreis Bad Kissingen,DE-BY,KG
09679175,Randersacker,Landkreis Würzburg,DE-BY,WÜ
09679175,Randersacker,Landkreis Würzburg,DE-BY,OCH
12073458,Randowtal,Landkreis Uckermark,DE-BB,UM
12073458,Randowtal,Landkreis Uckermark,DE-BB,ANG
12073458,Randowtal,Landkreis Uckermark,DE-BB,PZ
12073458,Randowtal,Landkreis Uckermark,DE-BB,SDT
12073458,Randowtal,Landkreis Uckermark,DE-BB,TP
08417051,Rangendingen,Zollernalbkreis,DE-BW,BL
08417051,Rangendingen,Zollernalbkreis,DE-BW,HCH
12072340,Rangsdorf,Landkreis Teltow-Fläming,DE-BB,TF
12072340,Rangsdorf,Landkreis Teltow-Fläming,DE-BB,JB
12072340,Rangsdorf,Landkreis Teltow-Fläming,DE-BB,LUK
12072340,Rangsdorf,Landkreis Teltow-Fläming,DE-BB,ZS
16075088,Ranis,Saale-Orla-Kreis,DE-TH,SOK
16075088,Ranis,Saale-Orla-Kreis,DE-TH,LBS
16075088,Ranis,Saale-Orla-Kreis,DE-TH,PN
16075088,Ranis,Saale-Orla-Kreis,DE-TH,SCZ
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075114,Rankwitz,Landkreis Vorpommern-Greifswald,DE-MV,WLG
09672143,Rannungen,Landkreis Bad Kissingen,DE-BY,KG
07143062,Ransbach-Baumbach,Westerwaldkreis,DE-RP,WW
07337065,Ranschbach,Landkreis Südliche Weinstraße,DE-RP,SÜW
06440020,Ranstadt,Wetteraukreis,DE-HE,FB
06440020,Ranstadt,Wetteraukreis,DE-HE,BÜD
07333061,Ransweiler,Donnersbergkreis,DE-RP,KIB
07333061,Ransweiler,Donnersbergkreis,DE-RP,ROK
01054106,Rantrum,Kreis Nordfriesland,DE-SH,NF
01057065,Rantzau,Kreis Plön,DE-SH,PLÖ
13073074,Rappin,Landkreis Vorpommern-Rügen,DE-MV,VR
13073074,Rappin,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073074,Rappin,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073074,Rappin,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073074,Rappin,Landkreis Vorpommern-Rügen,DE-MV,RÜG
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,ERZ
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,ANA
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,ASZ
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,AU
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,MAB
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,MEK
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,STL
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,SZB
14521500,Raschau-Markersbach,Erzgebirgskreis,DE-SN,ZP
07235112,Rascheid,Landkreis Trier-Saarburg,DE-RP,TR
07235112,Rascheid,Landkreis Trier-Saarburg,DE-RP,SAB
06631022,Rasdorf,Landkreis Fulda,DE-HE,FD
08216043,Rastatt,Landkreis Rastatt,DE-BW,RA
08216043,Rastatt,Landkreis Rastatt,DE-BW,BH
03454042,Rastdorf,Landkreis Emsland,DE-NI,EL
03451005,Rastede,Landkreis Ammerland,DE-NI,WST
16068042,Rastenberg,Landkreis Sömmerda,DE-TH,SÖM
01057066,Rastorf,Kreis Plön,DE-SH,PLÖ
13076118,Rastow,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076118,Rastow,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076118,Rastow,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076118,Rastow,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076118,Rastow,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076118,Rastow,Landkreis Ludwigslust-Parchim,DE-MV,STB
01055035,Ratekau,Kreis Ostholstein,DE-SH,OH
12063252,Rathenow,Landkreis Havelland,DE-BB,HVL
12063252,Rathenow,Landkreis Havelland,DE-BB,NAU
12063252,Rathenow,Landkreis Havelland,DE-BB,RN
01057067,Rathjensdorf,Kreis Plön,DE-SH,PLÖ
14628320,Rathmannsdorf,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,PIR
14628320,Rathmannsdorf,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,DW
14628320,Rathmannsdorf,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,FTL
14628320,Rathmannsdorf,Landkreis Sächsische Schweiz-Osterzgebirge,DE-SN,SEB
07333201,Rathskirchen,Donnersbergkreis,DE-RP,KIB
07336081,Rathsweiler,Landkreis Kusel,DE-RP,KUS
05158028,Ratingen,Kreis Mettmann,DE-NW,ME
08417052,Ratshausen,Zollernalbkreis,DE-BW,BL
08417052,Ratshausen,Zollernalbkreis,DE-BW,HCH
09471174,Rattelsdorf,Landkreis Bamberg,DE-BY,BA
16074071,Rattelsdorf,Saale-Holzland-Kreis,DE-TH,SHK
16074071,Rattelsdorf,Saale-Holzland-Kreis,DE-TH,EIS
16074071,Rattelsdorf,Saale-Holzland-Kreis,DE-TH,SRO
09278178,Rattenberg,Landkreis Straubing-Bogen,DE-BY,SR
09278178,Rattenberg,Landkreis Straubing-Bogen,DE-BY,BOG
09278178,Rattenberg,Landkreis Straubing-Bogen,DE-BY,MAL
09183138,Rattenkirchen,Landkreis Mühldorf am Inn,DE-BY,MÜ
09278179,Rattiszell,Landkreis Straubing-Bogen,DE-BY,SR
09278179,Rattiszell,Landkreis Straubing-Bogen,DE-BY,BOG
09278179,Rattiszell,Landkreis Straubing-Bogen,DE-BY,MAL
01053100,Ratzeburg,Kreis Herzogtum Lauenburg,DE-SH,RZ
07138058,Ratzert,Landkreis Neuwied,DE-RP,NR
03360016,Rätzlingen,Landkreis Uelzen,DE-NI,UE
07138059,Raubach,Landkreis Neuwied,DE-RP,NR
09187165,Raubling,Landkreis Rosenheim,DE-BY,RO
09187165,Raubling,Landkreis Rosenheim,DE-BY,AIB
09187165,Raubling,Landkreis Rosenheim,DE-BY,WS
16074072,Rauda,Saale-Holzland-Kreis,DE-TH,SHK
16074072,Rauda,Saale-Holzland-Kreis,DE-TH,EIS
16074072,Rauda,Saale-Holzland-Kreis,DE-TH,SRO
12067408,Rauen,Landkreis Oder-Spree,DE-BB,LOS
12067408,Rauen,Landkreis Oder-Spree,DE-BB,BSK
12067408,Rauen,Landkreis Oder-Spree,DE-BB,EH
12067408,Rauen,Landkreis Oder-Spree,DE-BB,FW
08226065,Rauenberg,Rhein-Neckar-Kreis,DE-BW,HD
09674187,Rauhenebrach,Landkreis Haßberge,DE-BY,HAS
09674187,Rauhenebrach,Landkreis Haßberge,DE-BY,EBN
09674187,Rauhenebrach,Landkreis Haßberge,DE-BY,HOH
07133081,Raumbach,Landkreis Bad Kreuznach,DE-RP,KN
06433010,Raunheim,Kreis Groß-Gerau,DE-HE,GG
06534017,Rauschenberg,Landkreis Marburg-Biedenkopf,DE-HE,MR
06534017,Rauschenberg,Landkreis Marburg-Biedenkopf,DE-HE,BID
16074073,Rauschwitz,Saale-Holzland-Kreis,DE-TH,SHK
16074073,Rauschwitz,Saale-Holzland-Kreis,DE-TH,EIS
16074073,Rauschwitz,Saale-Holzland-Kreis,DE-TH,SRO
01062058,Rausdorf,Kreis Stormarn,DE-SH,OD
16074074,Rausdorf,Saale-Holzland-Kreis,DE-TH,SHK
16074074,Rausdorf,Saale-Holzland-Kreis,DE-TH,EIS
16074074,Rausdorf,Saale-Holzland-Kreis,DE-TH,SRO
07140119,Ravengiersburg,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140119,Ravengiersburg,Rhein-Hunsrück-Kreis,DE-RP,GOA
08436064,Ravensburg,Landkreis Ravensburg,DE-BW,RV
08436064,Ravensburg,Landkreis Ravensburg,DE-BW,WG
08225114,Ravenstein,Neckar-Odenwald-Kreis,DE-BW,MOS
08225114,Ravenstein,Neckar-Odenwald-Kreis,DE-BW,BCH
07140120,Raversbeuren,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140120,Raversbeuren,Rhein-Hunsrück-Kreis,DE-RP,GOA
07140121,Rayerschied,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140121,Rayerschied,Rhein-Hunsrück-Kreis,DE-RP,GOA
07131068,Rech,Landkreis Ahrweiler,DE-RP,AW
08117038,Rechberghausen,Landkreis Göppingen,DE-BW,GP
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,FG
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,BED
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,DL
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,FLÖ
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,HC
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,MW
14522470,Rechenberg-Bienenmühle,Landkreis Mittelsachsen,DE-SN,RL
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,MSE
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,AT
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,DM
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,MC
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,MST
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,MÜR
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,NZ
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,RM
13071122,Rechlin,Landkreis Mecklenburgische Seenplatte,DE-MV,WRN
09677172,Rechtenbach,Landkreis Main-Spessart,DE-BY,MSP
08425098,Rechtenstein,Alb-Donau-Kreis,DE-BW,UL
09183139,Rechtmehring,Landkreis Mühldorf am Inn,DE-BY,MÜ
03452022,Rechtsupweg,Landkreis Aurich,DE-NI,AUR
05566072,Recke,Kreis Steinfurt,DE-NW,ST
05566072,Recke,Kreis Steinfurt,DE-NW,BF
05566072,Recke,Kreis Steinfurt,DE-NW,TE
09471175,Reckendorf,Landkreis Bamberg,DE-BY,BA
07141113,Reckenroth,Rhein-Lahn-Kreis,DE-RP,EMS
07141113,Reckenroth,Rhein-Lahn-Kreis,DE-RP,DIZ
07141113,Reckenroth,Rhein-Lahn-Kreis,DE-RP,GOH
07140122,Reckershausen,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140122,Reckershausen,Rhein-Hunsrück-Kreis,DE-RP,GOA
05562032,Recklinghausen,Kreis Recklinghausen,DE-NW,RE
05562032,Recklinghausen,Kreis Recklinghausen,DE-NW,CAS
05562032,Recklinghausen,Kreis Recklinghausen,DE-NW,GLA
13072083,Reddelich,Landkreis Rostock,DE-MV,LRO
13072083,Reddelich,Landkreis Rostock,DE-MV,BÜZ
13072083,Reddelich,Landkreis Rostock,DE-MV,DBR
13072083,Reddelich,Landkreis Rostock,DE-MV,GÜ
13072083,Reddelich,Landkreis Rostock,DE-MV,ROS
13072083,Reddelich,Landkreis Rostock,DE-MV,TET
13076119,Redefin,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076119,Redefin,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076119,Redefin,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076119,Redefin,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076119,Redefin,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076119,Redefin,Landkreis Ludwigslust-Parchim,DE-MV,STB
09576137,Rednitzhembach,Landkreis Roth,DE-BY,RH
09576137,Rednitzhembach,Landkreis Roth,DE-BY,HIP
09478155,Redwitz a.d.Rodach,Landkreis Lichtenfels,DE-BY,LIF
09478155,Redwitz a.d.Rodach,Landkreis Lichtenfels,DE-BY,STE
05154044,Rees,Kreis Kleve,DE-NW,KLE
05154044,Rees,Kreis Kleve,DE-NW,GEL
01058133,Reesdorf,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058133,Reesdorf,Kreis Rendsburg-Eckernförde,DE-SH,ECK
03357037,Reeßum,Landkreis Rotenburg (Wümme),DE-NI,ROW
03357037,Reeßum,Landkreis Rotenburg (Wümme),DE-NI,BRV
09276138,Regen,Landkreis Regen,DE-BY,REG
09276138,Regen,Landkreis Regen,DE-BY,VIT
09362000,Regensburg,,DE-BY,R
09375190,Regenstauf,Landkreis Regensburg,DE-BY,R
03353028,Regesbostel,Landkreis Harburg,DE-NI,WL
14729360,Regis-Breitingen,Landkreis Leipzig,DE-SN,L
14729360,Regis-Breitingen,Landkreis Leipzig,DE-SN,BNA
14729360,Regis-Breitingen,Landkreis Leipzig,DE-SN,GHA
14729360,Regis-Breitingen,Landkreis Leipzig,DE-SN,GRM
14729360,Regis-Breitingen,Landkreis Leipzig,DE-SN,MTL
14729360,Regis-Breitingen,Landkreis Leipzig,DE-SN,WUR
09475161,Regnitzlosau,Landkreis Hof,DE-BY,HO
09475161,Regnitzlosau,Landkreis Hof,DE-BY,MÜB
09475161,Regnitzlosau,Landkreis Hof,DE-BY,NAI
09475161,Regnitzlosau,Landkreis Hof,DE-BY,REH
09475162,Rehau,Landkreis Hof,DE-BY,HO
09475162,Rehau,Landkreis Hof,DE-BY,MÜB
09475162,Rehau,Landkreis Hof,DE-BY,NAI
09475162,Rehau,Landkreis Hof,DE-BY,REH
07133082,Rehbach,Landkreis Bad Kreuznach,DE-RP,KN
07133083,Rehborn,Landkreis Bad Kreuznach,DE-RP,KN
03256025,Rehburg-Loccum,Landkreis Nienburg/Weser,DE-NI,NI
03251030,Rehden,Landkreis Diepholz,DE-NI,DH
07143285,Rehe,Westerwaldkreis,DE-RP,WW
01061091,Reher,Kreis Steinburg,DE-SH,IZ
12064408,Rehfelde,Landkreis Märkisch-Oderland,DE-BB,MOL
12064408,Rehfelde,Landkreis Märkisch-Oderland,DE-BB,FRW
12064408,Rehfelde,Landkreis Märkisch-Oderland,DE-BB,SEE
12064408,Rehfelde,Landkreis Märkisch-Oderland,DE-BB,SRB
01062059,Rehhorst,Kreis Stormarn,DE-SH,OD
09771158,Rehling,Landkreis Aichach-Friedberg,DE-BY,AIC
03355029,Rehlingen,Landkreis Lüneburg,DE-NI,LG
10044114,Rehlingen-Siersburg,Landkreis Saarlouis,DE-SL,SLS
01051092,Rehm-Flehde-Bargen,Kreis Dithmarschen,DE-SH,HEI
