bic_8,bic,bank
BBBAIDJ1,BBBAIDJ10JD,"PT BANK PERMATA, TBK"
BBBAIDJ1,BBBAIDJ10SS,"PT BANK PERMATA, TBK"
BBBAIDJA,BBBAIDJAXXX,"PT BANK PERMATA, TBK"
BBIJIDJ1,BBIJIDJ1024,PT. BANK UOB INDONESIA
BBIJIDJ1,BBIJIDJ10BD,PT. BANK UOB INDONESIA
BBIJIDJA,BBIJIDJA002,PT. BANK UOB INDONESIA
BBIJIDJA,BBIJIDJA003,PT. BANK UOB INDONESIA
BBIJIDJA,BBIJIDJA004,PT. BANK UOB INDONESIA
BBIJIDJA,BBIJIDJAXXX,PT. BANK UOB INDONESIA
BBLUIDJA,BBLUIDJAXXX,PT BANK DIGITAL BCA
BBUKIDJA,BBUKIDJAXXX,PT BANK KB INDONESIA TBK
BCIAIDJA,BCIAIDJAXXX,"PT BANK CAPITAL INDONESIA, TBK"
BDINIDJ1,BDINIDJ10J3,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJABPN,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJACLC,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJACUS,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAIFI,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJALCC,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAMIM,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAMKS,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAMRK,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAOTI,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJARMT,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJASBY,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJASPM,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJASSR,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJATJP,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJATPC,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJATRS,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAXXX,"PT. BANK DANAMON INDONESIA, TBK"
BDINIDJA,BDINIDJAYGY,"PT. BANK DANAMON INDONESIA, TBK"
BDKIIDJA,BDKIIDJAXXX,PT. BANK DKI
BDPAIDJA,BDPAIDJAXXX,PT BANK PEMBANGUNAN DAERAH PAPUA
BEXIIDJA,BEXIIDJAXXX,LEMBAGA PEMBIAYAAN EKSPOR INDONESIA
BHAGIDS1,BHAGIDS1XXX,PT BANK RABOBANK INTERNATIONAL INDONESIA
BHANIDJ1,BHANIDJ1XXX,PT MNC INVESTAMA TBK
BIDXIDJA,BIDXIDJAXXX,PT BANK INDEX SELINDO
BINRIDJ1,BINRIDJ10JD,"BINAARTHA PARAMA,PT"
BINRIDJ1,BINRIDJ1XXX,"BINAARTHA PARAMA,PT"
BITPIDJ1,BITPIDJ1XXX,BINA TATALAKSANA PASIFIK
BJTMIDJA,BJTMIDJAXXX,PT BANK PEMBANGUNAN DAERAH JAWA TIMUR TBK
BKCHIDJA,BKCHIDJAXXX,"BANK OF CHINA (HONG KONG) LIMITED, JAKARTA BRANCH"
BKIDIDJA,BKIDIDJAXXX,"PT. BANK OF INDIA INDONESIA, TBK"
BMDMIDJA,BMDMIDJAXXX,PT BANK MESTIKA DHARMA TBK
BMRIIDJA,BMRIIDJA107,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJA851,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJA852,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJA853,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJA854,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJACUS,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJAEXM,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJASTL,"BANK MANDIRI (PERSERO), PT."
BMRIIDJA,BMRIIDJAXXX,"BANK MANDIRI (PERSERO), PT."
BMSEIDJA,BMSEIDJAXXX,P.T. BANK MULTI ARTA SENTOSA
BMSIIDJA,BMSIIDJAXXX,PT. BANK MEGA SYARIAH
BNIAIDJ1,BNIAIDJ10D2,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJ1,BNIAIDJ10J6,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJ1,BNIAIDJ10S2,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJ1,BNIAIDJ10SS,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJA,BNIAIDJAGMA,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJA,BNIAIDJASMG,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJA,BNIAIDJATHM,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJA,BNIAIDJATUN,"PT. BANK CIMB NIAGA, TBK"
BNIAIDJA,BNIAIDJAXXX,"PT. BANK CIMB NIAGA, TBK"
BNIKIDJ2,BNIKIDJ2XXX,PT BNI SEKURITAS
BNINIDJA,BNINIDJAABN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAAPK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAAYI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJAAYP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABAU,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABBI,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABBP,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABBR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABDA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABDG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABDL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABDO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABGR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABIK,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABIT,PT BANK NEGARA INDONESIA
