bic_8,bic,bank
ISAEBEBB,ISAEBEBBXXX,"CACEIS BANK, BELGIUM BRANCH"
ISAZBEB1,ISAZBEB1XXX,ISABEL NV
ISAZBEBB,ISAZBEBBXXX,ISABEL NV
ISSUBEB1,ISSUBEB1XXX,AG INSURANCE
JLECBE71,JLECBE71XXX,LELEUX ASSOCIATED BROKERS
JPMGBEBB,JPMGBEBBMOM,J.P. MORGAN SE BRUSSELS BRANCH
JPMGBEBB,JPMGBEBBTG2,J.P. MORGAN SE BRUSSELS BRANCH
JPMGBEBB,JPMGBEBBXXX,J.P. MORGAN SE BRUSSELS BRANCH
JVBABE22,JVBABE22XXX,BANK J. VAN BREDA AND CO NV
KBCABEBB,KBCABEBBXXX,KBC ASSET MANAGEMENT NV DIENST AOF
KBSEBE22,KBSEBE22882,KBC BANK N.V.
KBSEBE22,KBSEBE22CBL,KBC BANK N.V.
KBSEBE22,KBSEBE22XXX,KBC BANK N.V.
KBSEBEBB,KBSEBEBBXXX,KBC SECURITIES N.V.
KEYTBEBB,KEYTBEBBXXX,ARKEA DIRECT BANK SA
KREDBEB2,KREDBEB2XXX,KBC BANK N.V.
KREDBEBB,KREDBEBB022,KBC BANK N.V.
KREDBEBB,KREDBEBB085,KBC BANK N.V.
KREDBEBB,KREDBEBB100,KBC BANK N.V.
KREDBEBB,KREDBEBB250,KBC BANK N.V.
KREDBEBB,KREDBEBB387,KBC BANK N.V.
KREDBEBB,KREDBEBB460,KBC BANK N.V.
KREDBEBB,KREDBEBBCLE,KBC BANK N.V.
KREDBEBB,KREDBEBBCLS,KBC BANK N.V.
KREDBEBB,KREDBEBBDTA,KBC BANK N.V.
KREDBEBB,KREDBEBBFCA,KBC BANK N.V.
KREDBEBB,KREDBEBBLCH,KBC BANK N.V.
KREDBEBB,KREDBEBBXXX,KBC BANK N.V.
KREFBE21,KREFBE21XXX,KREFISERVICING
LABEBEBB,LABEBEBBCLI,LELEUX ASSOCIATED BROKERS
LABEBEBB,LABEBEBBXXX,LELEUX ASSOCIATED BROKERS
LEDSBE81,LEDSBE81XXX,CENTRALE KREDIETVERLENING
LEPSBEB1,LEPSBEB1XXX,LELEUX PARTNERS S.C.S.
LFGBBEB1,LFGBBEB1XXX,LAZARD FRERES GESTION BELGIQUE
LOCYBEBB,LOCYBEBBNDP,LOMBARD ODIER (EUROPE) S.A. SUCCURSALE DE BELGIQUE
LOCYBEBB,LOCYBEBBTPS,LOMBARD ODIER (EUROPE) S.A. SUCCURSALE DE BELGIQUE
LOCYBEBB,LOCYBEBBXXX,LOMBARD ODIER (EUROPE) S.A. SUCCURSALE DE BELGIQUE
LOGIBEB1,LOGIBEB1XXX,LOGINVEST SA
LSTVBE21,LSTVBE21XXX,LEO STEVENS EN CIE
LWAIBE81,LWAIBE81XXX,LAWAISSE BEURSVENNOOTSCHAP
MACSBE22,MACSBE22GAR,MASTERCARD EUROPE S.A.
MACSBE22,MACSBE22TAB,MASTERCARD EUROPE S.A.
MACSBE22,MACSBE22TAE,MASTERCARD EUROPE S.A.
MACSBE22,MACSBE22XXX,MASTERCARD EUROPE S.A.
MBBMBE21,MBBMBE21XXX,MKG-BANK BELGIEN (BRANCH OF MCE BANK GMBH)
MBWMBEBB,MBWMBEBBXXX,MEDIRECT BANK S.A.
MCSVBEB1,MCSVBEB1XXX,MOUSE COMPUTER SERVICES
MELCBEB1,MELCBEB1XXX,MELICE ET CIE
MELSBE91,MELSBE91XXX,"MELIS EN CO, VOF"
MEPTBE21,MEPTBE21XXX,MERIT CAPITAL
MGTCBE2G,MGTCBE2GXXX,EUROCLEAR BANK S.A./N.V.
MGTCBE2S,MGTCBE2SXXX,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBECLT,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBECON,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEDK1,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEDK2,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEDK3,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEDK4,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEE01,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEE14,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEE16,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEE17,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEE18,EUROCLEAR BANK S.A./N.V.
MGTCBEBE,MGTCBEBEEB2,EUROCLEAR BANK S.A./N.V.
