bic_8,bic,bank
MFCTPHMM,MFCTPHMMXXX,"THE MANUFACTURERS LIFE INSURANCE CO. (PHILS.), INC."
MGPSPHM1,MGPSPHM1XXX,"DEUTSCHE REGIS PARTNERS, INC."
MHCBPHMM,MHCBPHMMXXX,"MIZUHO BANK, LTD. MANILA BRANCH"
MIMVPHM1,MIMVPHM1XXX,"MICROFINANCE MAXIMUM SAVINGS BANK,INC."
MIOCPHM1,MIOCPHM1XXX,MINDANAO CONSOLIDATED COOPERATIVE BANK
MKDCPHM2,MKDCPHM2XXX,MAKILING DEVELOPMENT BANK CORPORATION
MKRUPHM1,MKRUPHM1XXX,"BANK OF MAKATI (A SAVINGS BANK), INC."
MLRUPHM2,MLRUPHM2XXX,"MALARAYAT RURAL BANK, INC."
MLSPPHM1,MLSPPHM1XXX,MERRILL LYNCH SECURITIES PHILIPPINES INC.
MOMLPHM2,MOMLPHM2XXX,"MONEY MALL RURAL BANK, INC."
MOPSPHM1,MOPSPHM1XXX,MOUNT PEAK SECURITIES INC
MOUAPHM2,MOUAPHM2XXX,"BANGKO MONTANOSA, INC. A RURAL BANK"
MRLCPHM2,MRLCPHM2XXX,MACTAN RURAL BANK (LAPU-LAPU CITY) INC
MRTCPHM1,MRTCPHM1XXX,"BANGKO MABUHAY (A RURAL BANK), INC."
MSLSPHM1,MSLSPHM1XXX,"MERCHANTS SAVINGS AND LOAN ASSOCIATION, INC."
MUIAPHM1,MUIAPHM1XXX,MULTINATIONAL INVESTMENT BANCORPORATION
MURLPHM1,MURLPHM1XXX,"MUNICIPAL RURAL BANK OF LIBMANAN (CS), INC."
MVRSPHM2,MVRSPHM2XXX,MVSM BANK (A RURAL BANK SINCE 1953)
MYYAPHM2,MYYAPHM2XXX,"MAYA BANK, INC."
NEWCPHM1,NEWCPHM1XXX,NEW WORLD SECURITIES CO INC
NIESPHM1,NIESPHM1XXX,NIEVES SANCHEZ INC.
NODVPHM1,NODVPHM1XXX,"NORTHPOINT DEVELOPMENT BANK, INC."
