bic_8,bic,bank
NBHKNOKK,NBHKNOKK059,NORGES BANK
NBHKNOKK,NBHKNOKK060,NORGES BANK
NBHKNOKK,NBHKNOKK061,NORGES BANK
NBHKNOKK,NBHKNOKK062,NORGES BANK
NBHKNOKK,NBHKNOKK063,NORGES BANK
NBHKNOKK,NBHKNOKK064,NORGES BANK
NBHKNOKK,NBHKNOKK065,NORGES BANK
NBHKNOKK,NBHKNOKK066,NORGES BANK
NBHKNOKK,NBHKNOKK067,NORGES BANK
NBHKNOKK,NBHKNOKK068,NORGES BANK
NBHKNOKK,NBHKNOKK069,NORGES BANK
NBHKNOKK,NBHKNOKK070,NORGES BANK
NBHKNOKK,NBHKNOKK100,NORGES BANK
NBHKNOKK,NBHKNOKK101,NORGES BANK
NBHKNOKK,NBHKNOKK102,NORGES BANK
NBHKNOKK,NBHKNOKK103,NORGES BANK
NBHKNOKK,NBHKNOKKASA,NORGES BANK
NBHKNOKK,NBHKNOKKBRA,NORGES BANK
NBHKNOKK,NBHKNOKKDAB,NORGES BANK
NBHKNOKK,NBHKNOKKDKK,NORGES BANK
NBHKNOKK,NBHKNOKKDNB,NORGES BANK
NBHKNOKK,NBHKNOKKKOL,NORGES BANK
NBHKNOKK,NBHKNOKKMOA,NORGES BANK
NBHKNOKK,NBHKNOKKNDE,NORGES BANK
NBHKNOKK,NBHKNOKKS01,NORGES BANK
NBHKNOKK,NBHKNOKKS02,NORGES BANK
NBHKNOKK,NBHKNOKKS03,NORGES BANK
NBHKNOKK,NBHKNOKKS04,NORGES BANK
NBHKNOKK,NBHKNOKKS05,NORGES BANK
NBHKNOKK,NBHKNOKKSEB,NORGES BANK
NBHKNOKK,NBHKNOKKSIL,NORGES BANK
NBHKNOKK,NBHKNOKKSKK,NORGES BANK
NBHKNOKK,NBHKNOKKTIA,NORGES BANK
NBHKNOKK,NBHKNOKKTIK,NORGES BANK
NBHKNOKK,NBHKNOKKTVA,NORGES BANK
NBHKNOKK,NBHKNOKKXXX,NORGES BANK
NBIENOK2,NBIENOK2XXX,NORDEA OBLIGASJON III - ASSET SIDE
NBRENOKK,NBRENOKKXXX,NORGES BANK -DIV. REAL ASSETS
NDEANOKK,NDEANOKK070,"NORDEA BANK ABP, FILIAL I NORGE"
NDEANOKK,NDEANOKKNCL,"NORDEA BANK ABP, FILIAL I NORGE"
NDEANOKK,NDEANOKKNEK,"NORDEA BANK ABP, FILIAL I NORGE"
NDEANOKK,NDEANOKKNKR,"NORDEA BANK ABP, FILIAL I NORGE"
