bic_8,bic,bank
CGDIES21,CGDIES21XXX,CAIXA GERAL DE DEPOSITOS S.A. S.E.E.
CGPEESM2,CGPEESM2XXX,"COMERCIA GLOBAL PAYMENTS ENTIDAD DE PAGO, SL"
CGUIESBA,CGUIESBAXXX,CAJA RURAL DE GUISSONA SOCIEDAD COOPERATIVA DE CREDITO
CHASESM1,CHASESM1XXX,J.P. MORGAN BANK S.A.
CHASESM3,CHASESM3XXX,"J.P. MORGAN SE, MADRID BRANCH"
CHASESMA,CHASESMAXXX,"JPMORGAN CHASE BANK, N.A. - MADRID BRANCH"
CIDDESM1,CIDDESM1XXX,CORRETAJE E INFORMACION MONETARIA Y DE DIVISAS SOCIEDAD DE VALORES SOCIEDA ANONIMA
CIMDESM1,CIMDESM1XXX,CORRETAJE E INFORMACION Y DE MONETA RIA (CIMD)
CITIESMX,CITIESMXCTI,CITIBANK EUROPE PLC SPAIN BRANCH
CITIESMX,CITIESMXSEC,CITIBANK EUROPE PLC SPAIN BRANCH
CITIESMX,CITIESMXXXX,CITIBANK EUROPE PLC SPAIN BRANCH
CJALESSS,CJALESSS001,CAJA RURAL DE ALMENDRALEJO SOCIEDAD COOPERATIVA DE CREDITO
CJALESSS,CJALESSSXXX,CAJA RURAL DE ALMENDRALEJO SOCIEDAD COOPERATIVA DE CREDITO
CLPEES21,CLPEES21012,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CLPEES21,CLPEES21023,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CLPEES21,CLPEES21060,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CLPEES21,CLPEES21083,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CLPEES21,CLPEES21121,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CLPEES21,CLPEES21195,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CLPEES2M,CLPEES2MXXX,"CAJA LABORAL POPULAR, COOP. DE CREDITO (CAJA LABORAL)"
CMADESM1,CMADESM1XXX,COMUNIDAD DE MADRID
CMBOESMM,CMBOESMMBK1,"BEKA FINANCE, S.V., S.A."
CMBOESMM,CMBOESMMBK2,"BEKA FINANCE, S.V., S.A."
CMBOESMM,CMBOESMMXXX,"BEKA FINANCE, S.V., S.A."
CMCIESA1,CMCIESA1FIX,"ABANCA CORPORACION BANCARIA, S.A."
CMCIESA1,CMCIESA1XXX,"ABANCA CORPORACION BANCARIA, S.A."
COAVESB1,COAVESB1XXX,"DL CORPORATION, AGENCIA DE VALORES, S.A."
COBAESMX,COBAESMXBAR,COMMERZBANK AG
COBAESMX,COBAESMXMCA,COMMERZBANK AG
COBAESMX,COBAESMXTMA,COMMERZBANK AG
COBAESMX,COBAESMXXXX,COMMERZBANK AG
CONSESM1,CONSESM1XXX,BANCO CONSOLIDADO
COVSESB1,COVSESB1XXX,COFITUR INVERSIONES SICAV SA
COYTESM1,COYTESM1XXX,SOC. ESTATAL CORREOS Y TELEGRAFOS CENTRO DIR. DE CORREIOS Y TELEGR.
CRESESMM,CRESESMMXXX,"UBS AG, SUCURSAL EN ESPANA"
CSGGESM1,CSGGESM1XXX,CREDIT SUISSE GESTION SGIIC SA
CSMGESM1,CSMGESM1XXX,"CYGNUS ASSET MANAGEMENT SGIIC, S.A."
CSNIESB1,CSNIESB1XXX,"CAIXABANK ASSET MANAGEMENT, S.G.I.I.C., S.A."
CSURES2C,CSURES2CXXX,"CAJASUR BANCO, S.A."
CSVVESM1,CSVVESM1XXX,"CASER VALORES E INVERSIONES AV, SA"
CTCAES21,CTCAES21XXX,GOBIERNO DE CANTABRIA
CUDSES22,CUDSES22XXX,"CURRENCIES DIRECT SPAIN, E.D.E. SOCIEDAD LIMITADA"
DBSCESMM,DBSCESMMXXX,DEUTSCHE BANK AG SPANISH BRANCH
DCISESB1,DCISESB1XXX,DON CURRO INVERSIONES SICAV SA
DECRESM1,DECRESM1XXX,DEUTSCHE BANK SA ESPANOLA
DEGRESBB,DEGRESBBXXX,"ANDBANK ESPANA BANCA PRIVADA, S.A."
DEUTESBB,DEUTESBB030,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBAP1,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBAP2,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBAS1,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBAS2,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBASS,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBCL1,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBCL2,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESBB,DEUTESBBXXX,"DEUTSCHE BANK, SOCIEDAD ANONIMA ESPANOLA UNIPERSONAL"
DEUTESM1,DEUTESM1XXX,DEUTSCHE BANK AKTIENGESELLSCHAFT (SUC ESPANA)
