bic_8,bic,bank
PTFIPLPW,PTFIPLPWSZA,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWSZM,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWXXX,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PZUAPLP1,PZUAPLP1XXX,PZU ASSET MANAGEMET SA
PZUSPLPP,PZUSPLPPXXX,POWSZECHNY ZAKLAD UBEZPIECZEN SPOLKA AKCYJNA
PZUZPLPP,PZUZPLPPXXX,POWSZECHNY ZAKLAD UBEZPIECZEN NA ZYCIE SPOLKA AKCYJNA
QPAYPLP2,QPAYPLP2BNK,QIUNTEX PAY SP. Z O.O.
QPAYPLP2,QPAYPLP2QIB,QIUNTEX PAY SP. Z O.O.
QPAYPLP2,QPAYPLP2XXX,QIUNTEX PAY SP. Z O.O.
RATIPLP1,RATIPLP1XXX,INC RATING SP. Z O.O.
RHBHPLPW,RHBHPLPWXXX,MBANK HIPOTECZNY SA
SBELPLP1,SBELPLP1XXX,BANK SPOLDZIELCZY W BELCHATOWIE
SBLEPLP1,SBLEPLP1XXX,BRANIEWSKO - PASLECKI BANK SPOLDZIELCZY Z SIEDZIBA W PASLEKU
SCCUPLP1,SCCUPLP1XXX,SANTANDER SECURITIES S.A.
SCFBPLPW,SCFBPLPWXXX,SANTANDER CONSUMER BANK SA
SESNPLP1,SESNPLP1XXX,SECUS ASSET MANAGEMENT SA
SKARPLP1,SKARPLP1XXX,BANK SPOLDZIELCZY W SKARYSZEWIE
SKOKPLPW,SKOKPLPWXXX,KRAJOWA SPOLDZIELCZA KASA OSZCZEDNOSCIOWO-KREDYTOWA
SLIPPLP1,SLIPPLP1XXX,BANK SPOLDZIELCZY W LIPSKU
SOGEPLPW,SOGEPLPWXXX,SOCIETE GENERALE SPOLKA AKCYJNA ODDZIAL W POLSCE
SOPBPLP1,SOPBPLP1XXX,BANK SPOLDZIELCZY TOWARZYSTWO OSZCZEDNOSCIOWO POZYCZKOWE PA CO BANK W PABIANICACH
SPBCPLPP,SPBCPLPPXXX,BANK SPOLDZIELCZY W BYDGOSZCZY
SPBNPLP1,SPBNPLP1XXX,BANK SPOLDZIELCZY W BRANSKU
SPBOPLP1,SPBOPLP1XXX,BANK SPOLDZIELCZY W BRODNICY
SPBOPLPW,SPBOPLPWXXX,BANK SPOLDZIELCZY W BRODNICY
