bic_8,bic,bank
RIKSSESS,RIKSSESSTBC,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSTST,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSXXX,SVERIGES RIKSBANK
ROBRSES1,ROBRSES1XXX,SWEDBANK ROBUR FONDER AB
ROBRSESS,ROBRSESSXXX,SWEDBANK ROBUR FONDER AB
RRPMSES1,RRPMSES1XXX,RPM RISK AND PORTFOLIO MANAGEMENT AB
SAONSE21,SAONSE21XXX,SANTANDER CONSUMER BANK AS NORGE
SBAVSESS,SBAVSESSXXX,SBAB BANK AB (PUBL)
SCADSE21,SCADSE21XXX,SCANDEM AB
SCEUSE21,SCEUSE21XXX,SCANDINAVIAN HERITAGE TRUST KB
SCNASES1,SCNASES1XXX,"SCHRODER INVESTMENT MANAGEMENT (EUROPE) S.A., SVENSK FILIAL"
SCTPSES1,SCTPSES1XXX,SCHOTT AND TOUR CAPITAL AB
SEFDSE21,SEFDSE21XXX,SEDERMERA FONDKOMMISSION AB
SEFSSEG1,SEFSSEG1XXX,AB STENA FINANS
SEKXSESS,SEKXSESSXXX,SWEDISH EXPORT CREDIT CORPORATION
SEONSES1,SEONSES1XXX,SENSOR FONDER AB
SEPYSES1,SEPYSES1XXX,SEQR PAYMENTS AB
